"Education_Sector","Entity_Type","School_No","School_Name","School_Type","School_Status",""Prep Males Total"",""Prep Females Total"",""Prep Total"",""Year 1 Males Total"",""Year 1 Females Total"",""Year 1 Total"",""Year 2 Males total"",""Year 2 Females Total"",""Year 2 Total"",""Year 3 Males Total"",""Year 3 Females Total"",""Year 3 Total"",""Year 4 Males Total"",""Year 4 Females Total"",""Year 4 Total"",""Year 5 Males Total"",""Year 5 Females Total"",""Year 5 Total"",""Year 6 Males Total"",""Year 6 Females Total"",""Year 6 Total"",""Primary Ungraded Males Total"",""Primary Ungraded Females Total"",""Primary Ungraded Total"",""Primary Total"",""Year 7 Males Total"",""Year 7 Females Total"",""Year 7 Total"",""Year 8 Males Total"",""Year 8 Females Total"",""Year 8 Total"",""Year 9 Males Total"",""Year 9 Females Total"",""Year 9 Total"",""Year 10 Males Total"",""Year 10 Females Total"",""Year 10 Total"",""Year 11 Males Total"",""Year 11 Females Total"",""Year 11 Total"",""Year 12 Males"",""Year 12 Females"",""Year 12 Total"",""Secondary Ungraded Males Total"",""Secondary Ungraded Females Total"",""Secondary Ungraded Total"",""Secondary Total"",""Grand Total"","YEAR","CENSUS_TYPE"
"Government",1,744,"Lockwood Primary School","Primary","O","12","12","24","10","5","15","14","10","24","12","13","25","4","10","14","12","8","20","9","3","12","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134",2018,"F"
"Government",1,749,"Bealiba Primary School","Primary","O","1","0","1","1","0","1","0","1","1","1","0","1","1","0","1","1","1","2","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7",2018,"F"
"Government",1,754,"Bairnsdale Primary School","Primary","O","13","9","22","11","14","25","16","14","30","12","20","32","15","17","32","11","24","35","16","27","43","0","0","0","219","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","219",2018,"F"
"Government",1,755,"Gordon Primary School","Primary","O","7","12","19","2","10","12","10","12","22","7","8","15","11","10","21","7","3","10","7","4","11","0","0","0","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110",2018,"F"
"Government",1,767,"Hepburn Primary School","Primary","O","3","6","9","7","5","12","4","3","7","3","7","10","10","7","17","9","4","13","8","8","16","0","0","0","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84",2018,"F"
"Government",1,769,"Lara Lake Primary School","Primary","O","35","52","87","53","70","123","36","44","80","44","70","114","38","48","86","52","62.6","114.6","39","45","84","0","0","0","688.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","688.6",2018,"F"
"Government",1,770,"Rosedale Primary School","Primary","O","10","7","17","6","4","10","12","11","23","8","12","20","8","4","12","4.4","8","12.4","7","7","14","0","0","0","108.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","108.4",2018,"F"
"Government",1,776,"Bright P-12 College","Pri/Sec","O","14","19","33","18","13","31","22","17","39","26","19","45","16","10","26","29","16","45","19","19","38","0","0","0","257","28","20","48","28","21","49","19","28","47","16","9.9","25.9","16.7","14.5","31.2","12.6","12.5","25.1","0","0","0","226.2","483.2",2018,"F"
"Government",1,795,"Rochester Primary School","Primary","O","15","8","23","12","16","28","8","9","17","14","10","24","12","12","24","15","10","25","9","10","19","0","0","0","160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","160",2018,"F"
"Government",1,800,"Ararat Primary School","Primary","O","14","18.8","32.8","11","16.8","27.8","14","15","29","15","20","35","18","14.8","32.8","23","20","43","27","20","47","0","0","0","247.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","247.4",2018,"F"
"Government",1,814,"Jamieson Primary School","Primary","O","1","2","3","1","2","3","3","0","3","0","1","1","1.4","2","3.4","0","1","1","1","3","4","0","0","0","18.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.4",2018,"F"
"Government",1,824,"Preston South Primary School","Primary","O","27.6","35","62.6","26","26","52","15","10","25","13","15","28","6","8","14","8","11","19","7","10","17","0","0","0","217.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","217.6",2018,"F"
"Government",1,831,"Omeo Primary School","Primary","O","8","6","14","2","1","3","3","2","5","3","1","4","2","2","4","2","4","6","4","1","5","0","0","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41",2018,"F"
"Government",1,843,"Harrietville Primary School","Primary","O","3","2","5","2","0","2","3","1","4","2","0","2","0","4","4","2","4","6","0","1","1","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24",2018,"F"
"Government",1,846,"Mordialloc Beach Primary School","Primary","O","23","16","39","19","6","25","11","15","26","21","10","31","19","11","30","14","13","27","13","16","29","0","0","0","207","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","207",2018,"F"
"Government",1,849,"Healesville Primary School","Primary","O","21","11","32","20","19","39","17","13","30","16","17","33","21","20","41","17","22","39","31","25","56","0","0","0","270","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","270",2018,"F"
"Government",1,854,"Lake Bolac College","Pri/Sec","O","2","6","8","4","4","8","5","7","12","6","6","12","4","9","13","3","5","8","7","1","8","0","0","0","69","0","4","4","6","1","7","4","7","11","0","0","0","4.7","0","4.7","1","0.9","1.9","0","0","0","28.6","97.6",2018,"F"
"Government",1,856,"Toongabbie Primary School","Primary","O","9","5","14","3","3","6","3","7","10","6","1","7","4","0","4","4","4","8","2","6","8","0","0","0","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57",2018,"F"
"Government",1,859,"Waubra Primary School","Primary","O","2","4","6","1","6","7","1","8","9","4","4","8","5","3","8","6","7","13","6","4","10","0","0","0","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61",2018,"F"
"Government",1,860,"Great Western Primary School","Primary","O","3","2","5","0","1","1","1","3","4","0","1","1","2","1","3","3","2","5","4","2","6","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25",2018,"F"
"Government",1,861,"Maffra Primary School","Primary","O","26","22","48","20","26","46","22","22","44","21","27","48","14","26","40","26","15","41","18","25","43","0","0","0","310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","310",2018,"F"
"Government",1,862,"Broken Creek Primary School","Primary","O","1","0","1","0","0","0","0","0","0","0","3","3","2","0","2","3","0","3","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9",2018,"F"
"Government",1,863,"Lal Lal Primary School","Primary","O","1","2","3","3","4","7","3","1","4","1","6","7","2","2","4","6","3","9","5","2","7","0","0","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41",2018,"F"
"Government",1,864,"Cobden Primary School","Primary","O","13","14","27","8","10","18","13","10","23","13","7","20","19","11","30","18","10","28","11","13","24","0","0","0","170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","170",2018,"F"
"Government",1,866,"St Leonards Primary School","Primary","O","6","5","11","1","9","10","5","11","16","9","8","17","6","12","18","7","11","18","14","4","18","0","0","0","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","108",2018,"F"
"Government",1,876,"Lilydale Primary School","Primary","O","13","15","28","20","13","33","14","15","29","13","15","28","19","26","45","22","17","39","13","18","31","0","0","0","233","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","233",2018,"F"
"Government",1,877,"Bendigo Primary School","Primary","O","11","17","28","15","13","28","15","14","29","16","10","26","12","12","24","10","17","27","8","10","18","0","0","0","180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180",2018,"F"
"Government",1,878,"Darraweit Guim Primary School","Primary","O","2","6","8","3","3","6","3","4","7","2","5","7","3","3","6","2","2","4","3","0","3","0","0","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41",2018,"F"
"Government",1,880,"Linton Primary School","Primary","O","2","2","4","1","3","4","2","1","3","2","1","3","3","5","8","1","3","4","1","5","6","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32",2018,"F"
"Government",1,882,"Invermay Primary School","Primary","O","8","5","13","2","3","5","5","7","12","5","6","11","3","2","5","9","5","14","6","4","10","0","0","0","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70",2018,"F"
"Government",1,887,"Mitta Mitta Primary School","Primary","O","0","4","4","1","0","1","0","1","1","1","1","2","0","0","0","1","1","2","0","1","1","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11",2018,"F"
"Government",1,888,"Camberwell Primary School","Primary","O","57","54","111","46","49","95","58","43","101","48","54","102","47","53","100","47","42","89","46","50","96","0","0","0","694","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","694",2018,"F"
"Government",1,890,"Greenvale Primary School","Primary","O","66","58","124","56","52","108","64","58","122","54","61","115","73","45","118","56","63","119","52","57","109","0","0","0","815","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","815",2018,"F"
"Government",1,912,"Alexandra Primary School","Primary","O","5","7","12","8","12","20","9","9","18","17","18","35","15","7","22","12","12","24","12","17","29","0","0","0","160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","160",2018,"F"
"Government",1,919,"Rockbank Primary School","Primary","O","11","14","25","10","9","19","7","4","11","12","4","16","8","4","12","6","6","12","7","7","14","0","0","0","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","109",2018,"F"
"Government",1,932,"Bannockburn P-12 College","Pri/Sec","O","47","32","79","39","39","78","31","33","64","38","57","95","48","39","87","40.4","36","76.4","42","35","77","0","0","0","556.4","49","39","88","28","20","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","136","692.4",2018,"F"
"Government",1,945,"Doreen Primary School","Primary","O","15","5","20","11","11","22","11","10","21","9","8","17","10","13","23","12","13","25","12","10","22","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150",2018,"F"
"Government",1,954,"Talbot Primary School","Primary","O","4","7","11","1","5","6","6","3","9","5","4","9","6","5","11","1","4","5","6","7","13","0","0","0","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64",2018,"F"
"Government",1,956,"Yarra Glen Primary School","Primary","O","13","11","24","14","14","28","17","17","34","11","8","19","16","8","24","9","9","18","7","13","20","0","0","0","167","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","167",2018,"F"
"Government",1,959,"Elmhurst Primary School","Primary","O","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","1","1","2","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4",2018,"F"
"Government",1,981,"Kangaroo Flat Primary School","Primary","O","15","18","33","16","17","33","23","11","34","23","10","33","15","21","36","25","24","49","21","28","49","0","0","0","267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","267",2018,"F"
"Government",1,982,"Westmeadows Primary School","Primary","O","34","32","66","31","32","63","45","28","73","33","36","69","31","29","60","31","36","67","35","30","65","0","0","0","463","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","463",2018,"F"
"Government",1,1002,"Sunbury Primary School","Primary","O","24","34","58","21","27","48","30","25","55","24","29","53","37","24","61","24","16","40","20","26","46","0","0","0","361","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","361",2018,"F"
"Government",1,1003,"Diamond Creek Primary School","Primary","O","13","23","36","21","19","40","24","14","38","17","11","28","17","15","32","14","15","29","18","12","30","0","0","0","233","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","233",2018,"F"
"Government",1,1004,"Hesket Primary School","Primary","O","2","2","4","1","4","5","1","2","3","4","1","5","2","0","2","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19",2018,"F"
"Government",1,1008,"Axedale Primary School","Primary","O","9","12","21","16","6","22","7","9","16","12","16.4","28.4","6","6","12","7","11","18","10","6","16","0","0","0","133.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","133.4",2018,"F"
"Government",1,1022,"Vermont Primary School","Primary","O","49","35","84","52","42","94","50","60","110","49","62","111","51","47","98","39","52","91","50","49","99","0","0","0","687","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","687",2018,"F"
"Government",1,1023,"Tarnagulla Primary School","Primary","O","1","1","2","3","2.8","5.8","4","3","7","2","1","3","2","4","6","3","3","6","3","2","5","0","0","0","34.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34.8",2018,"F"
"Government",1,1026,"Balwyn Primary School","Primary","O","40","40","80","37","38","75","43","45","88","37","45","82","45","42","87","39","36","75","38","29","67","0","0","0","554","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","554",2018,"F"
"Government",1,1028,"Scoresby Primary School","Primary","O","19","16","35","26","13","39","19","13","32","20","13","33","13","24","37","17","8","25","17","22","39","0","0","0","240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","240",2018,"F"
"Government",1,1030,"Carisbrook Primary School","Primary","O","23","13","36","17","21","38","31","13","44","23","18","41","33","13","46","17","14","31","14","12.8","26.8","0","0","0","262.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","262.8",2018,"F"
"Government",1,1033,"Wandin Yallock Primary School","Primary","O","9","7","16","6","3","9","10","5","15","5","6","11","4","3","7","3","4","7","10","11","21","0","0","0","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86",2018,"F"
"Government",1,1034,"Yering Primary School","Primary","O","2","1","3","1","2","3","0","2","2","1","1","2","2","0","2","0.6","2","2.6","4","1","5","0","0","0","19.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.6",2018,"F"
"Government",1,1035,"Dartmoor Primary School","Primary","O","0","2","2","1","0","1","1","3","4","3","0","3","2","3","5","2","2","4","0","5","5","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24",2018,"F"
"Government",1,1051,"Mickleham Primary School","Primary","O","20","29","49","27","15","42","13","10","23","11","13","24","19","11","30","15","11","26","16","14","30","0","0","0","224","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","224",2018,"F"
"Government",1,1052,"Inglewood Primary School","Primary","O","2","3","5","7","0","7","3","4","7","3","0","3","3","6","9","2","5","7","4","3","7","0","0","0","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45",2018,"F"
"Government",1,1054,"Chewton Primary School","Primary","O","8","7","15","9","3","12","7","4","11","4","7","11","7","4","11","5","8.4","13.4","1","6","7","0","0","0","80.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80.4",2018,"F"
"Government",1,1070,"Bolinda Primary School","Primary","O","2","0","2","0","3","3","2","2","4","6","2","8","2","0","2","5","1","6","4.4","6","10.4","0","0","0","35.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35.4",2018,"F"
