"Education_Sector","Entity_Type","School_No","School_Name","School_Type","School_Status",""Prep Males Total"",""Prep Females Total"",""Prep Total"",""Year 1 Males Total"",""Year 1 Females Total"",""Year 1 Total"",""Year 2 Males total"",""Year 2 Females Total"",""Year 2 Total"",""Year 3 Males Total"",""Year 3 Females Total"",""Year 3 Total"",""Year 4 Males Total"",""Year 4 Females Total"",""Year 4 Total"",""Year 5 Males Total"",""Year 5 Females Total"",""Year 5 Total"",""Year 6 Males Total"",""Year 6 Females Total"",""Year 6 Total"",""Primary Ungraded Males Total"",""Primary Ungraded Females Total"",""Primary Ungraded Total"",""Primary Total"",""Year 7 Males Total"",""Year 7 Females Total"",""Year 7 Total"",""Year 8 Males Total"",""Year 8 Females Total"",""Year 8 Total"",""Year 9 Males Total"",""Year 9 Females Total"",""Year 9 Total"",""Year 10 Males Total"",""Year 10 Females Total"",""Year 10 Total"",""Year 11 Males Total"",""Year 11 Females Total"",""Year 11 Total"",""Year 12 Males"",""Year 12 Females"",""Year 12 Total"",""Secondary Ungraded Males Total"",""Secondary Ungraded Females Total"",""Secondary Ungraded Total"",""Secondary Total"",""Grand Total"","Year","CENSUS_TYPE"
"Independent",2,1914,"Little Yarra Steiner School","Pri/Sec","O","5","6","11","6","7","13","15","6","21","11","6","17","9","9","18","11","9","20","14","11","25","0","0","0","125","14","14","28","15","9","24","14","9","23","18","10","28","5","8","13","10","4","14","0","0","0","130","255",2019,"F"
"Independent",2,1919,"Bacchus Marsh Grammar","Pri/Sec","O","112","120","232","87","95","182","97","99","196","94","100","194","96","101","197","111","84","195","117","106","223","0","0","0","1419","104","126","230","107","115","222","87","101","188","87","108","195","70","89","159","68","83","151","0","0","0","1145","2564",2019,"F"
"Independent",2,1923,"Lighthouse Christian College","Pri/Sec","O","39","43","82","40","40","80","45","44","89","33","22","55","31","33","64","22","25","47","35","24","59","0","0","0","476","43","21","64","25","27","52","23","17","40","31","21","52","22","14","36","29","14","43","0","0","0","287","763",2019,"F"
"Independent",2,1924,"Alphington Grammar School","Pri/Sec","O","15","12","27","7","13","20","14","4","18","6","10","16","21","16","37","11","11","22","25","11","36","0","0","0","176","39","17","56","38","23","61","30","11","41","33","20","53","38","26","64","41","26","67","0","0","0","342","518",2019,"F"
"Independent",2,1930,"Yarralinda School","Primary","O","2","6","8","1","3","4","1","0","1","3","2","5","1","3","4","2","0","2","1","1","2","0","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26",2019,"F"
"Independent",2,1932,"Castlemaine Steiner School & Kindergarten","Pri/Sec","O","9","7","16","7","6","13","8","13","21","15","6","21","13","8","21","9","9","18","13","14","27","0","0","0","137","6.6","9","15.6","8","9","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.6","169.6",2019,"F"
"Independent",2,1933,"The Kilmore International School","Pri/Sec","O","0","0","0","0","0","0","0","0","0","7","10","17","12","9","21","17","9","26","8","15","23","0","0","0","87","11","22","33","19","11","30","21","24","45","31","25","56","37","49","86","28","35","63","0","0","0","313","400",2019,"F"
"Independent",2,1934,"St Mary's Coptic Orthodox College","Pri/Sec","O","31","25","56","29","33","62","26","25","51","36","25","61","28","37","65","30","22","52","29","37","66","0","0","0","413","38","41","79","44","40","84","36","28","64","25","34","59","36","32","68","23","26","49","0","0","0","403","816",2019,"F"
"Independent",2,1935,"Mansfield Autism Statewide Services","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.4","0","2.4","2.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.8","6","15.8","15.8","18.2",2019,"F"
"Independent",2,1936,"Minaret College","Pri/Sec","O","78.5","88","166.5","84","76","160","71","94","165","57","78","135","80","76","156","77","76","153","77","80","157","4","7","11","1103.5","87","68","155","69","74","143","63","58","121","55","66","121","47","58","105","45","48","93","3","5","8","746","1849.5",2019,"F"
"Independent",2,1937,"Victory Lutheran College","Pri/Sec","O","22","22","44","27","35","62","26","25","51","29","23","52","19","33","52","30","38","68","26","27","53","0","0","0","382","41","34","75","44","35","79","29","33","62","21","37","58","40","22","62","17","22","39","0","0","0","375","757",2019,"F"
"Independent",2,1938,"Son Centre Christian College","Primary","O","4","5","9","2","3","5","5","3","8","4","2","6","0","1","1","4","3","7","2","5","7","0","0","0","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43",2019,"F"
"Independent",2,1939,"Girton Grammar School","Pri/Sec","O","17","26","43","14","17","31","22","21","43","18","28","46","29","37","66","41","34","75","39","37","76","0","0","0","380","73","61","134","53","71","124","62","63","125","62","52","114","62.7","64","126.7","60.5","57","117.5","0","0","0","741.2","1121.2",2019,"F"
"Independent",2,1942,"Casey Grammar School","Pri/Sec","O","40","35","75","38","37","75","24","26","50","26","24","50","18","32","50","26","24","50","19","31","50","0","0","0","400","58","50","108","49","48","97","48","50","98","49","45","94","31","38","69","40","32","72","0","0","0","538","938",2019,"F"
"Independent",2,1946,"Victory Christian College","Pri/Sec","O","16","14","30","14","19","33","18","19","37","10","13","23","15","17","32","18","31","49","26","27","53","0","0","0","257","22","31","53","28","25","53","25","23","48","23","25.2","48.2","19.6","23","42.6","11.4","9.8","21.2","0","0","0","266","523",2019,"F"
"Independent",2,1947,"Ilim College","Pri/Sec","O","111","104","215","124","111","235","120","101","221","110","95","205","82","111","193","86","113","199","97","93","190","0","0","0","1458","97","104","201","82","98","180","90","86","176","76","93","169","62","77","139","52","71","123","0","0","0","988","2446",2019,"F"
"Independent",2,1950,"Christian College Bellarine","Pri/Sec","O","8","17","25","16","10","26","21","18","39","16","17","33","19","33","52","21","25","46","19","16","35","0","0","0","256","40","33","73","32","34","66","40","24","64","0","0","0","0","0","0","0","0","0","0","0","0","203","459",2019,"F"
"Independent",2,1952,"Erasmus Primary School","Primary","O","13","10","23","7","13","20","9","10","19","11","3","14","11","5","16","10","7","17","9","6","15","0","0","0","124","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","124",2019,"F"
"Independent",2,1953,"Kardinia International College","Pri/Sec","O","37","32","69","31","38","69","35","34","69","30","39","69","32","40","72","36","36","72","36","36","72","0","0","0","492","114","110","224","113","106","219","110","113","223","112","112","224","110","97","207","99","105","204","0","0","0","1301","1793",2019,"F"
"Independent",2,1957,"Good News Lutheran College","Pri/Sec","O","49","55","104","52","51","103","55","49","104","50","54","104","47","58","105","39","42","81","40","39","79","0","0","0","680","42","36","78","40","28","68","35","32","67","26","28","54","32","18","50","19","10","29","0","0","0","346","1026",2019,"F"
"Independent",2,1958,"Sirius College","Pri/Sec","O","118","112","230","99","114","213","105","94","199","83","112","195","97","105","202","102","99","201","91","103","194","0","0","0","1434","132","164","296","114","166","280","111","136","247","93","102","195","83","109","192","68","91.5","159.5","0","0","0","1369.5","2803.5",2019,"F"
"Independent",2,1960,"Red Rock Christian College","Pri/Sec","O","6","3","9","9","3","12","3","7","10","6","5","11","2","6","8","10","7","17","4","7","11","0","0","0","78","3","10","13","7","5","12","3","7","10","0","0","0","0","0","0","0","0","0","0","0","0","35","113",2019,"F"
"Independent",2,1961,"Maharishi School of the Age of Enlightenment","Primary","O","10","5","15","3","4","7","0","4","4","3","5","8","2","4","6","3","3","6","6","4","10","0","0","0","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56",2019,"F"
"Independent",2,1964,"Shepparton Christian College Ltd","Pri/Sec","O","5","2","7","6","3","9","7","7","14","2","4","6","6","5","11","11","9","20","8","6","14","0","0","0","81","16","7","23","7","10","17","12","7","19","17","6","23","8","7","15","10","5","15","0","0","0","112","193",2019,"F"
"Independent",2,1965,"Darul Ulum College of Victoria","Pri/Sec","O","46","63","109","49","60","109","48","57","105","48","62","110","41","56","97","41","49","90","36","56","92","0","0","0","712","36","57","93","28","52","80","28","46","74","35","40","75","26.8","36.8","63.6","14.9","18.5","33.4","0","0","0","419","1131",2019,"F"
"Independent",2,1966,"St Thomas Aquinas College","Pri/Sec","O","12","12","24","10","8","18","12","13","25","7","10","17","13","11","24","15","7","22","13","12","25","0","0","0","155","15","6","21","17","2","19","9","11","20","10","14","24","12","9","21","5","10","15","0","0","0","120","275",2019,"F"
"Independent",2,1969,"Bairnsdale Christian Community School","Primary","O","3","6","9","5","3","8","3","4","7","4","2","6","6","4","10","3","4","7","4","4","8","0","0","0","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55",2019,"F"
"Independent",2,1972,"East Preston Islamic College","Pri/Sec","O","45","43","88","34","28","62","35","38","73","36","30","66","36","31","67","27","24","51","35","34","69","0","0","0","476","29","24","53","22","27","49","21","22","43","13","24","37","8","12","20","12","13","25","0","0","0","227","703",2019,"F"
"Independent",2,1975,"Dandenong Ranges Steiner School","Primary","O","6","8","14","11","8","19","11","8","19","7","11","18","12","7","19","12","10","22","12","6","18","0","0","0","129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","129",2019,"F"
"Independent",2,1978,"Aitken College","Pri/Sec","O","29","31","60","31","29","60","31","29","60","33","27","60","32","28","60","29","29","58","27","33","60","0","0","0","418","70","80","150","70","74","144","79","69","148","74","73","147","66","75","141","67","65","132","0","0","0","862","1280",2019,"F"
"Independent",2,1981,"Alia College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","4","4","2","6","3","1","4","7","4","11","14","8","22","8.5","5.9","14.4","0","0","0","61.4","61.4",2019,"F"
"Independent",2,1984,"Ballarat Steiner School","Primary","O","8","6","14","10","9","19","7","7","14","9","7","16","3","8","11","6","2","8","5","10","15","0","0","0","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97",2019,"F"
"Independent",2,1985,"Christian College Institute of Senior Education","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105","89","194","97","88","185","98","100","198","0","0","0","577","577",2019,"F"
"Independent",2,1988,"Freshwater Creek Steiner School","Primary","O","16","8","24","12","10","22","7","10","17","5","8","13","7","9","16","7","11","18","3","4","7","0","0","0","117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","117",2019,"F"
"Independent",2,1989,"Gisborne Montessori School","Primary","O","8","8","16","6","8","14","5","6","12","7","4","11","6","7","13","3","6","9","5","8","13","0","0","0","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88",2019,"F"
"Independent",2,1990,"Mt Hira College","Pri/Sec","O","27","31","58","20","19","39","21","27","48","27","22","49","29","21","50","18","28","46","24","26","50","0","0","0","340","32","25","57","23","29","52","22","28","50","18","14","32","15","20","35","21","15","36","0","0","0","262","602",2019,"F"
"Independent",2,1997,"Stott's Colleges","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","7","28","12","11","23","0","0","0","51","51",2019,"F"
"Independent",2,1998,"Glenvale School","Pri/Sec","O","0","0","0","0","0","0","0","0","0","25","17","42","20","25","45","30","21","51","27","33","60","0","0","0","198","26","30","56","22","24","46","31","30","61","27","29","56","37","29","66","37","34","71","0","0","0","356","554",2019,"F"
"Independent",2,1999,"Kamaruka","Special","O","0","0","0","0","0","0","2","0","2","1","0","1","0","0","0","7","0","7","4","0","4","0","0","0","14","6","0","6","8","0","8","7","0","7","2","0","2","0","0","0","0","0","0","0","0","0","23","37",2019,"F"
"Independent",2,2000,"Geelong Baptist College","Pri/Sec","O","6","9","15","12","7","19","5","14","19","5","7","12","11","10","21","13","10","23","14","14","28","0","0","0","137","32","10","42","19","9","28","16","9","25","34","11","45","25","9","34","20","7","27","0","0","0","201","338",2019,"F"
"Independent",2,2003,"Mildura Christian College","Pri/Sec","O","5","6","11","7","3","10","2","6","8","2","3","5","6","3","9","4","3","7","9","5","14","0","0","0","64","3","5","8","3","3","6","7","5","12","0","4","4","0","0","0","0","0","0","0","0","0","30","94",2019,"F"
"Independent",2,2009,"Haileybury Girls College","Pri/Sec","O","0","99","99","0","98","98","0","95","95","0","91","91","0","77","77","0","128","128","0","126","126","0","0","0","714","0","182","182","0","167","167","0","157","157","0","173","173","0","198","198","0","173","173","0","0","0","1050","1764",2019,"F"
"Independent",2,2016,"Ozford College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","2","9","22","25","47","18","7","25","0","0","0","81","81",2019,"F"
"Independent",2,2018,"Berry Street Victoria Inc","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","5","10","5","15","7","5","12","14","9","23","4","10","14","8","2","10","26","18","44","123","123",2019,"F"
"Independent",2,2019,"Yesodei HaTorah College","Pri/Sec","O","11","0","11","10","0","10","18","0","18","19","0","19","14","0","14","24","0","24","16","0","16","0","0","0","112","7","0","7","8","0","8","5","0","5","15","0","15","10","0","10","7","0","7","0","0","0","52","164",2019,"F"
"Independent",2,2024,"Holmes Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","2","12","18","11","29","0","0","0","41","41",2019,"F"
"Independent",2,2031,"Indie School Wodonga","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53","60","115","48","63","113","0","0","0","228","228",2019,"F"
"Independent",2,2035,"Lakeside College","Pri/Sec","O","13","12","25","17","18","35","10","15","25","14","10","24","10","14","24","13","9","22","9","12","21","0","0","0","176","15","19","34","24","17","41","12","11","23","10","12","22","11","10","21","13","9","22","0","0","0","163","339",2019,"F"
"Independent",2,2042,"Beechworth Montessori School","Primary","O","4","5","9","6","5","11","8","3","11","10","9","19","7","7","14","7","10","17","3","5","8","0","0","0","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89",2019,"F"
"Independent",2,2043,"Balcombe Grammar School","Pri/Sec","O","22","26","48","27","23","50","25","25","50","25","23","48","26","24","50","28","21","49","26","23","49","0","0","0","344","51","48","99","43","40","83","46","36","82","38","45","83","57","39","96","36","37","73","0","0","0","516","860",2019,"F"
"Independent",2,2045,"Ballarat Christian College","Pri/Sec","O","5","6","11","11","11","22","9","10","19","12","7","19","11","14","25","8","15","23","10","10","20","0","0","0","139","20","9","29","11","13","24","18","6","24","15","7","22","9","9","18","10","7","17","0","0","0","134","273",2019,"F"
"Independent",2,2047,"Deutsche Schule Melbourne","Primary","O","16","8","24","18","12","30","10","13","23","6","10","16","11","8","19","5","6","11","2","3","5","0","0","0","128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","128",2019,"F"
"Independent",2,2049,"EdSpace","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","3","13","13","18",2019,"F"
