"Education_Sector","Entity_Type","School_No","School_Name","School_Type","School_Status",""Prep Males Total"",""Prep Females Total"",""Prep Total"",""Year 1 Males Total"",""Year 1 Females Total"",""Year 1 Total"",""Year 2 Males total"",""Year 2 Females Total"",""Year 2 Total"",""Year 3 Males Total"",""Year 3 Females Total"",""Year 3 Total"",""Year 4 Males Total"",""Year 4 Females Total"",""Year 4 Total"",""Year 5 Males Total"",""Year 5 Females Total"",""Year 5 Total"",""Year 6 Males Total"",""Year 6 Females Total"",""Year 6 Total"",""Primary Ungraded Males Total"",""Primary Ungraded Females Total"",""Primary Ungraded Total"",""Primary Total"",""Year 7 Males Total"",""Year 7 Females Total"",""Year 7 Total"",""Year 8 Males Total"",""Year 8 Females Total"",""Year 8 Total"",""Year 9 Males Total"",""Year 9 Females Total"",""Year 9 Total"",""Year 10 Males Total"",""Year 10 Females Total"",""Year 10 Total"",""Year 11 Males Total"",""Year 11 Females Total"",""Year 11 Total"",""Year 12 Males"",""Year 12 Females"",""Year 12 Total"",""Secondary Ungraded Males Total"",""Secondary Ungraded Females Total"",""Secondary Ungraded Total"",""Secondary Total"",""Grand Total"","Year","CENSUS_TYPE"
"Catholic",2,2224,"St Anne's College","Pri/Sec","O","12","8","20","15","16","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51","44","27","71","35","34","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140","191",2020,"F"
"Catholic",2,2225,"Holy Trinity Catholic Primary School","Primary","O","20","22","42","18","4","22","15","7","22","8","4","12","7","9","16","3","8","11","1","9","10","0","0","0","135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","135",2020,"F"
"Catholic",2,2226,"Glowrey Catholic Primary School","Primary","O","22","30","52","31","26","57","14","8","22","8","17","25","4","10","14","4","7","11","1","5","6","0","0","0","187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","187",2020,"F"
"Catholic",2,2229,"St Catherine of Siena Catholic Primary School","Primary","O","23","26","49","9","9","18","15","9","24","5","8","13","9","5","14","7","4","11","0","0","0","0","0","0","129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","129",2020,"F"
"Catholic",2,2231,"Iona College Geelong","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95","53","148","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","148","148",2020,"F"
"Government",1,1,"Alberton Primary School","Primary","O","3","4","7","2.4","4","6.4","3","4","7","7","3","10","7","4","11","8","5","13","6","7","13","0","0","0","67.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67.4",2020,"F"
"Government",1,3,"Allansford and District Primary School","Primary","O","12","13","25","18","14","32","11","7","18","15","13","28","6","12","18","14","8","22","13","14","27","0","0","0","170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","170",2020,"F"
"Government",1,4,"Avoca Primary School","Primary","O","7","5","12","7","7","14","12","9","21","11","10","21","6","5","11","10","10","20","7","10","17","0","0","0","116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","116",2020,"F"
"Government",1,8,"Avenel Primary School","Primary","O","12","12","24","9","9","18","22","10","32","18","15","33","13","9","22","12","13","25","10","4","14","0","0","0","168","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","168",2020,"F"
"Government",1,12,"Warrandyte Primary School","Primary","O","6","16","22","9","6","15","24","9","33","13","6","19","8","15","23","11","10","21","19","20","39","0","0","0","172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","172",2020,"F"
"Government",1,26,"Belmont Primary School","Primary","O","19","26","45","18","21","39","21","22","43","22","20","42","25","16","41","22","24","46","18","21","39","0","0","0","295","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","295",2020,"F"
"Government",1,28,"Bacchus Marsh Primary School","Primary","O","60","64","124","69","48","117","74","57.9","131.9","69","60","129","75","81","156","74","54","128","72","72","144","0","0","0","929.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","929.9",2020,"F"
"Government",1,33,"Ballarat Primary School (Dana Street)","Primary","O","28","23","51","15","15","30","18","20","38","15","14","29","16","18","34","6","16","22","21","26","47","0","0","0","251","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","251",2020,"F"
"Government",1,37,"Wodonga Primary School","Primary","O","62","55","117","71","69","140","64","61","125","66.8","77","143.8","88.6","61","149.6","69","62","131","65","66","131","0","0","0","937.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","937.4",2020,"F"
"Government",1,40,"Berwick Primary School","Primary","O","67","103","170","66","67","133","78","78","156","82","83","165","80","75","155","84","85","169","69","99","168","0","0","0","1116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1116",2020,"F"
"Government",1,60,"Beaufort Primary School","Primary","O","6","18","24","18","9","27","9","17","26","13","10","23","12","6","18","13","11","24","10","12","22","0","0","0","164","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","164",2020,"F"
"Government",1,84,"Cheltenham Primary School","Primary","O","33","36","69","30","44","74","28","41","69","26","29","55","35","35","70","42","22.6","64.6","32","22","54","0","0","0","455.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","455.6",2020,"F"
"Government",1,105,"Cudgee Primary School","Primary","O","0","1","1","2","4","6","3","4","7","3","1","4","4","1","5","3","2","5","2","4","6","0","0","0","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34",2020,"F"
"Government",1,113,"Newport Lakes Primary School","Primary","O","34","53","87","42.2","45","87.2","38","35","73","49","44","93","32","43","75","30","34","64","25","25","50","0","0","0","529.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","529.2",2020,"F"
"Government",1,116,"Cavendish Primary School","Primary","O","0","0","0","5","3","8","1","1","2","5","3","8","2","3","5","1","4","5","3","2","5","0","0","0","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33",2020,"F"
"Government",1,117,"Colac Primary School","Primary","O","14","16","30","14","12","26","12","13","25","20","20","40","13","15","28","20.2","13","33.2","19","13","32","0","0","0","214.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","214.2",2020,"F"
"Government",1,119,"Castlemaine Primary School","Primary","O","15","10","25","22","11","33","10","9","19","6","12","18","14","14","28","12","12","24","18","12","30","0","0","0","177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","177",2020,"F"
"Government",1,120,"Campbells Creek Primary School","Primary","O","6","11","17","14","6","20","9","18","27","7","8","15","5","8","13","7","11","18","9","10","19","0","0","0","129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","129",2020,"F"
"Government",1,122,"Creswick Primary School","Primary","O","14","12","26","14","9","23","17","13","30","20","13","33","12","6","18","17","13","30","11","13","24","0","0","0","184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","184",2020,"F"
"Government",1,123,"California Gully Primary School","Primary","O","15","11","26","18","13","31","12","11","23","12","11","23","10","15","25","6","2","8","13","6","19","0","0","0","155","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","155",2020,"F"
"Government",1,128,"St Andrews Primary School","Primary","O","2","2","4","5","6","11","4","2","6","5","7","12","0","3","3","3","6","9","3","4","7","0","0","0","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52",2020,"F"
"Government",1,182,"Warrnambool West Primary School","Primary","O","13","7","20","11","12","23","13","11","24","5","6","11","9","7","16","8","12","20","13.6","8","21.6","0","0","0","135.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","135.6",2020,"F"
"Government",1,184,"Dromana Primary School","Primary","O","33","32","65","30","25","55","33","44","77","30","47","77","48","28","76","50","35","85","37","45","82","0","0","0","517","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","517",2020,"F"
"Government",1,197,"Doncaster Primary School","Primary","O","38","22","60","29","36","65","31","20","51","40","38","78","46","29","75","36","37","73","48","42","90","0","0","0","492","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","492",2020,"F"
"Government",1,208,"Echuca Primary School","Primary","O","41","40","81","42","36","78","38","44","82","43","44","87","43","42","85","49","40","89","38","37","75","0","0","0","577","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","577",2020,"F"
"Government",1,209,"Eltham Primary School","Primary","O","23","18","41","18","29","47","26","21","47","18","34","52","38","30","68","36","18","54","27","21","48","0","0","0","357","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","357",2020,"F"
"Government",1,210,"Eaglehawk Primary School","Primary","O","10","9","19","6","11","17","9","11","20","8","10","18","9","11","20","13","9","22","6","9","15","0","0","0","131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","131",2020,"F"
"Government",1,220,"Elphinstone Primary School","Primary","O","0","4","4","1","1","2","1","1","2","0","1","1","4","0","4","1","1","2","2","1","3","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18",2020,"F"
"Government",1,244,"Hallam Primary School","Primary","O","37","41","78","25","20","45","27","34","61","35","19","54","34","21","55","30","32","62","41","28","69","0","0","0","424","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","424",2020,"F"
"Government",1,250,"Flemington Primary School","Primary","O","43","26","69","37","22","59","35","28","63","23","21","44","18","24","42","33","31","64","22","24","46","0","0","0","387","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","387",2020,"F"
"Government",1,253,"Footscray Primary School","Primary","O","21","23","44","36","36","72","33","31","64","39","13","52","37","35.2","72.2","20","23","43","30","39","69","0","0","0","416.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","416.2",2020,"F"
"Government",1,262,"Gisborne Primary School","Primary","O","45","45","90","32","37","69","48","34","82","39","32","71","40","34","74","40.4","34","74.4","29","35","64","0","0","0","524.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","524.4",2020,"F"
"Government",1,267,"Sandringham Primary School","Primary","O","37","47","84","43","39","82","39","29","68","41","28","69","25","33","58","35","41","76","30","28","58","0","0","0","495","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","495",2020,"F"
"Government",1,275,"Wandiligong Primary School","Primary","O","5","4","9","3","1","4","5","3","8","1","6","7","4","2","6","3","2","5","5","1","6","0","0","0","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45",2020,"F"
"Government",1,283,"Grovedale Primary School","Primary","O","22","14","36","18","22","40","17","22","39","19","11","30","13","16","29","23","16","39","18","17","35","0","0","0","248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","248",2020,"F"
"Government",1,293,"Hawthorn West Primary School","Primary","O","36","46","82","36","50","86","42","33","75","38","40","78","37","41","78","22","38","60","27","30","57","0","0","0","516","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","516",2020,"F"
"Government",1,294,"Heidelberg Primary School","Primary","O","43","45","88","46","48","94","44","35","79","50","42","92","42","45","87","43","43","86","37","37","74","0","0","0","600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","600",2020,"F"
"Government",1,295,"Hamilton (Gray Street) Primary School","Primary","O","9","13","22","16","12","28","14","16","30","9","17","26","14","29","43","16","17","33","17","18","35","0","0","0","217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","217",2020,"F"
"Government",1,300,"Heathcote Primary School","Primary","O","4","4","8","6","4","10","7","9","16","8","5","13","6","10","16","9","5","14","7","9","16","0","0","0","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93",2020,"F"
"Government",1,304,"Highton Primary School","Primary","O","18","27","45","31","32","63","22","12","34","20","21","41","24","39","63","18","18","36","21","24","45","0","0","0","327","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","327",2020,"F"
"Government",1,306,"Huntly Primary School","Primary","O","23","11","34","16","10","26","17","17","34","24","20","44","15.4","10","25.4","16","19","35","18.1","12","30.1","0","0","0","228.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","228.5",2020,"F"
"Government",1,319,"Bellbrae Primary School","Primary","O","30","29","59","31","35","66","31","41","72","43","34","77","41","26","67","26","36","62","41","38","79","0","0","0","482","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","482",2020,"F"
"Government",1,327,"Chiltern Primary School","Primary","O","7","4","11","2","5","7","5","4","9","4","2","6","2","6","8","8","3","11","5","1","6","0","0","0","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58",2020,"F"
"Government",1,343,"Kyneton Primary School","Primary","O","26","25","51","23","26","49","24","33","57","30","25","55","19","23","42","20","29","49","23","20","43","0","0","0","346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","346",2020,"F"
"Government",1,366,"Romsey Primary School","Primary","O","22","28","50","21","25","46","19","26.4","45.4","19","12","31","23","13","36","19","15","34","13","19","32","0","0","0","274.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","274.4",2020,"F"
"Government",1,379,"Shelford Primary School","Primary","O","0","1","1","1","0","1","2","2","4","2","0","2","1","0","1","0","0","0","0","1","1","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10",2020,"F"
"Government",1,385,"Lockwood South Primary School","Primary","O","3","0","3","1","2","3","2","3","5","2","2","4","6","0","6","1","2","3","1","1","2","0","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26",2020,"F"
"Government",1,400,"Marong Primary School","Primary","O","11","20","31","16","8","24","7","15","22","21","8","29","10","8","18","15","5","20","15","12","27","0","0","0","171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","171",2020,"F"
"Government",1,415,"Mount Macedon Primary School","Primary","O","18","6","24","8","11","19","5","3","8","9","13","22","8","11","19","8","4","12","6","4","10","0","0","0","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","114",2020,"F"
"Government",1,427,"Mount Clear Primary School","Primary","O","26","17","43","12","26","38","21","15","36","18","24","42","21","27","48","23","18","41","26","33","59","0","0","0","307","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","307",2020,"F"
"Government",1,430,"Melton Primary School","Primary","O","47","33","80","41","40","81","49","53","102","41","45","86","56","40","96","32","45","77","35","43","78","0","0","0","600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","600",2020,"F"
"Government",1,450,"Fitzroy Primary School","Primary","O","23.4","17","40.4","11","12","23","8","13","21","10","10","20","4","5","9","5","9","14","5","5","10","0","0","0","137.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","137.4",2020,"F"
